Granule,exposure,lat0,lon0,steps,reg_status,VIIRS_Ref,verf_pnts,mu_dx,mu_dy,sig_dx,sig_dy,LPA,LZA0,solar_contam,aurora_pix,lightning_pix,mu_city_vis,mu_city_uv,mu_full_vis,mu_full_uv,mu_aurora,mu_lightning,sig_city_vis,sig_city_uv,sig_full_vis,sig_full_uv,sig_aurora,sig_lightning
TEMPO_RADT_L1_V04_20251205T113554Z_S001G05,12.595327,34.006042,-114.537720,133,1,VNP46A3_A2025335,156,-2.779357e-02,0.034435,0.053625,0.129997,8.616037,49.836353,0.000000,0,29,1.934532e-02,0.003965,-0.024480,0.036775,0.000068,0.008626,1.744361,1.235443,3.291811,1.710852,0.081908,0.374986
TEMPO_RADT_L1_V04_20251205T120406Z_S001G06,12.595327,34.402351,-122.943298,133,1,VNP46A3_A2025335,156,-2.779357e-02,0.034435,0.053625,0.129997,8.616037,48.384003,0.000000,0,0,-1.990131e-02,0.036329,-0.086003,0.074576,0.000321,0.015765,1.523261,1.265366,2.939549,1.840640,0.084497,0.483754
TEMPO_RADT_L1_V04_20251205T231917Z_S013G01,12.595327,34.151207,-63.890755,134,0,VNP46A3_A2025335,170,-5.229824e-03,0.024067,0.047676,0.353519,15.818968,70.797379,0.000000,0,6,3.635926e-02,0.033416,0.024240,0.077300,0.000457,0.011647,1.004117,0.961996,1.891573,1.464362,0.083104,0.364026
TEMPO_RADT_L1_V04_20251205T234741Z_S013G02,12.595327,33.842453,-71.876701,134,0,VNP46A3_A2025335,170,-5.229824e-03,0.024067,0.047676,0.353519,15.818968,71.844139,0.000000,0,3,6.542787e-02,0.031938,0.100596,0.054460,0.000312,0.008690,1.065818,0.924420,2.050657,1.243357,0.078825,0.333646
TEMPO_RADT_L1_V04_20251206T001606Z_S013G03,12.595327,33.648914,-79.248558,134,0,VNP46A3_A2025335,170,-5.229824e-03,0.024067,0.047676,0.353519,15.818968,72.376549,0.000000,0,16,-1.159047e-02,-0.012245,0.012556,0.002506,0.000265,0.006736,0.972964,0.957568,1.754398,1.214930,0.077523,0.323347
TEMPO_RADT_L1_V04_20251206T004430Z_S013G04,12.595327,33.549065,-86.257118,133,0,VNP46A3_A2025335,170,-5.229824e-03,0.024067,0.047676,0.353519,15.818968,72.629707,0.000000,0,0,-3.043715e-02,-0.025594,-0.041692,-0.023044,0.000198,0.005073,1.003757,0.978189,1.804422,1.239388,0.077816,0.317588
TEMPO_RADT_L1_V04_20251206T011242Z_S013G05,12.595327,33.542145,-93.149689,133,0,VNP46A3_A2025335,170,-5.229824e-03,0.024067,0.047676,0.353519,15.818968,72.757896,0.000000,0,0,-2.177097e-02,-0.001330,-0.046647,-0.022009,0.000025,0.000309,1.055950,0.936020,1.930907,1.261698,0.078355,0.324207
TEMPO_RADT_L1_V04_20251206T014054Z_S013G06,12.595327,33.609207,-100.104385,133,0,VNP46A3_A2025335,170,-5.229824e-03,0.024067,0.047676,0.353519,15.818968,72.906197,0.000000,0,8,-5.412749e-03,-0.010671,-0.009802,-0.063090,-0.000145,-0.006948,1.009885,0.955487,1.836534,1.379567,0.080794,0.340176
TEMPO_RADT_L1_V04_20251206T094243Z_S001G01,12.595327,33.563721,-85.980972,134,1,VNP46A3_A2025335,178,-2.640695e-02,0.052752,0.041597,0.155402,21.633955,37.747158,0.000000,0,0,3.593095e-02,-0.010553,0.080040,-0.067215,0.000089,-0.005486,1.700342,1.260676,3.173808,1.886712,0.085347,0.443815
TEMPO_RADT_L1_V04_20251206T101107Z_S001G02,12.595327,33.537712,-92.887863,134,1,VNP46A3_A2025335,178,-2.640695e-02,0.052752,0.041597,0.155402,21.633955,37.657303,0.000000,0,5,-5.930352e-03,0.001743,-0.040042,-0.030795,0.000141,0.001002,1.911165,1.214551,3.516561,1.690984,0.082079,0.393882
TEMPO_RADT_L1_V04_20251206T103932Z_S001G03,12.595327,33.599152,-99.830154,134,1,VNP46A3_A2025335,178,-2.640695e-02,0.052752,0.041597,0.155402,21.633955,37.529926,0.000000,0,2,1.342935e-02,-0.002135,0.012317,-0.022417,0.000165,0.001570,1.700897,1.298604,3.151379,1.670196,0.079753,0.346975
TEMPO_RADT_L1_V04_20251206T110756Z_S001G04,12.595327,33.741417,-106.956299,133,1,VNP46A3_A2025335,178,-2.640695e-02,0.052752,0.041597,0.155402,21.633955,37.204285,0.000000,0,6,3.315228e-02,0.017492,0.025186,0.019302,0.000573,0.004872,1.541763,1.184972,2.898241,1.540437,0.081400,0.338194
TEMPO_RADT_L1_V04_20251206T113608Z_S001G05,12.595327,34.009762,-114.540001,133,1,VNP46A3_A2025335,178,-2.640695e-02,0.052752,0.041597,0.155402,21.633955,36.491352,0.000000,0,2,3.326937e-02,-0.001730,0.037527,0.046438,0.000469,0.014285,1.368214,1.154185,2.621939,1.661215,0.083677,0.408571
TEMPO_RADT_L1_V04_20251206T120420Z_S001G06,12.595327,34.410748,-122.941612,133,1,VNP46A3_A2025335,178,-2.640695e-02,0.052752,0.041597,0.155402,21.633955,35.098614,0.000000,0,2,3.450667e-02,0.032110,0.025617,0.119037,-0.000032,0.032724,1.357415,1.101092,2.624708,1.814668,0.085919,0.551863
TEMPO_RADT_L1_V04_20251206T231954Z_S012G01,12.595327,34.160923,-63.884186,134,1,VNP46A3_A2025335,183,-3.359588e-03,0.057038,0.049324,0.162567,29.300026,83.288452,0.000000,0,4,5.548813e-02,0.039180,0.070626,0.078637,0.000328,0.009363,0.847824,0.893904,1.575538,1.283392,0.080498,0.358871
TEMPO_RADT_L1_V04_20251206T234818Z_S012G02,12.595327,33.851322,-71.860596,134,1,VNP46A3_A2025335,183,-3.359588e-03,0.057038,0.049324,0.162567,29.300026,84.321449,0.000000,0,4,5.101863e-02,0.035705,0.067239,0.059143,0.000245,0.008265,0.792736,0.867548,1.436071,1.168002,0.078961,0.340326
TEMPO_RADT_L1_V04_20251207T001643Z_S012G03,12.595327,33.661053,-79.221649,134,1,VNP46A3_A2025335,183,-3.359588e-03,0.057038,0.049324,0.162567,29.300026,84.850555,0.000000,0,2,-3.349558e-02,-0.012428,-0.043850,0.006412,0.000239,0.008037,0.822678,0.918584,1.431482,1.187281,0.077875,0.328488
TEMPO_RADT_L1_V04_20251207T004507Z_S012G04,12.595327,33.570503,-86.214645,133,1,VNP46A3_A2025335,183,-3.359588e-03,0.057038,0.049324,0.162567,29.300026,85.097702,0.000000,0,0,-5.527526e-02,-0.010764,-0.101080,-0.012112,0.000206,0.005262,0.857475,0.894705,1.475664,1.130372,0.077448,0.319181
TEMPO_RADT_L1_V04_20251207T011319Z_S012G05,12.595327,33.566277,-93.093864,133,1,VNP46A3_A2025335,183,-3.359588e-03,0.057038,0.049324,0.162567,29.300026,85.220276,0.000000,0,0,2.515319e-03,0.000474,0.002910,-0.025601,0.000275,0.001228,0.817040,0.878598,1.401128,1.163666,0.078328,0.324009
TEMPO_RADT_L1_V04_20251207T014131Z_S012G06,12.595327,33.640400,-100.031136,133,1,VNP46A3_A2025335,183,-3.359588e-03,0.057038,0.049324,0.162567,29.300026,85.347939,0.000000,0,3,3.000601e-02,-0.024088,0.068656,-0.067647,0.000213,-0.002763,0.831535,0.921304,1.432593,1.359013,0.081409,0.351824
TEMPO_RADT_L1_V04_20251207T094258Z_S001G01,12.595327,33.560669,-85.966866,134,1,VNP46A3_A2025335,175,-1.403622e-02,0.059512,0.049007,0.225061,35.107689,25.523949,0.000000,0,0,-6.069246e-02,0.004691,-0.074450,-0.045912,-0.000173,-0.005128,1.524535,1.162271,2.851223,1.761395,0.084374,0.435023
TEMPO_RADT_L1_V04_20251207T101122Z_S001G02,12.595327,33.535774,-92.882103,134,1,VNP46A3_A2025335,175,-1.403622e-02,0.059512,0.049007,0.225061,35.107689,25.456276,0.000000,0,12,-2.284451e-02,-0.012071,-0.040009,-0.037666,0.000149,0.000987,1.295914,1.077345,2.394319,1.516553,0.081152,0.377767
TEMPO_RADT_L1_V04_20251207T103947Z_S001G03,12.595327,33.594662,-99.832886,134,1,VNP46A3_A2025335,175,-1.403622e-02,0.059512,0.049007,0.225061,35.107689,25.372267,0.000000,0,2,5.882824e-02,-0.008502,0.134761,-0.011954,0.000513,0.002880,1.260447,1.101897,2.330455,1.417179,0.078960,0.339677
TEMPO_RADT_L1_V04_20251207T110811Z_S001G04,12.595327,33.741856,-106.952637,133,1,VNP46A3_A2025335,175,-1.403622e-02,0.059512,0.049007,0.225061,35.107689,25.127678,0.000000,0,4,3.880605e-02,0.006203,0.062838,0.020646,0.000396,0.005611,1.135119,1.043494,2.090471,1.342569,0.078313,0.333962
TEMPO_RADT_L1_V04_20251207T113623Z_S001G05,12.595327,34.015766,-114.537834,133,1,VNP46A3_A2025335,175,-1.403622e-02,0.059512,0.049007,0.225061,35.107689,24.533184,0.000000,0,4,5.786522e-02,0.005484,0.091599,0.045258,0.000337,0.012065,0.971556,0.974280,1.792877,1.440902,0.080802,0.391629
TEMPO_RADT_L1_V04_20251207T120435Z_S001G06,12.595327,34.423161,-122.947304,133,1,VNP46A3_A2025335,175,-1.403622e-02,0.059512,0.049007,0.225061,35.107689,23.322615,0.000000,0,0,3.156260e-02,0.038487,0.026620,0.093456,0.000129,0.023560,1.184597,1.033932,2.253425,1.711179,0.084225,0.509666
TEMPO_RADT_L1_V04_20251207T232030Z_S013G01,12.595327,34.160492,-63.864326,134,1,VNP46A3_A2025335,165,-4.560890e-02,0.021532,0.058457,0.114470,42.634853,95.580505,0.000000,0,7,4.734964e-02,0.048822,0.057820,0.087470,0.000760,0.009913,0.763574,0.873230,1.369575,1.282414,0.081098,0.364066
TEMPO_RADT_L1_V04_20251207T234854Z_S013G02,12.595327,33.849560,-71.841728,134,1,VNP46A3_A2025335,165,-4.560890e-02,0.021532,0.058457,0.114470,42.634853,96.595261,0.000000,0,2,3.821048e-02,0.051508,0.042541,0.073121,0.000742,0.008373,0.732792,0.845922,1.277155,1.140614,0.078705,0.333308
TEMPO_RADT_L1_V04_20251208T001719Z_S013G03,12.595327,33.654194,-79.206154,134,1,VNP46A3_A2025335,165,-4.560890e-02,0.021532,0.058457,0.114470,42.634853,97.126770,0.000000,0,72,-4.904565e-02,-0.021853,-0.078906,-0.010489,0.000431,0.005543,0.814989,0.916825,1.389640,1.172567,0.077811,0.323428
TEMPO_RADT_L1_V04_20251208T004543Z_S013G04,12.595327,33.560009,-86.201546,133,1,VNP46A3_A2025335,165,-4.560890e-02,0.021532,0.058457,0.114470,42.634853,97.380836,0.000000,0,0,-9.673193e-03,-0.032774,-0.006735,-0.037926,0.000253,0.004748,0.798005,0.926343,1.354628,1.167638,0.077452,0.320384
TEMPO_RADT_L1_V04_20251208T011355Z_S013G05,12.595327,33.552631,-93.087105,133,1,VNP46A3_A2025335,165,-4.560890e-02,0.021532,0.058457,0.114470,42.634853,97.510712,0.000000,0,9,7.758893e-03,-0.015400,0.019582,-0.036492,-0.000225,0.000907,0.785760,0.885781,1.341846,1.172990,0.078493,0.322587
TEMPO_RADT_L1_V04_20251208T014207Z_S013G06,12.595327,33.624836,-100.026131,133,1,VNP46A3_A2025335,165,-4.560890e-02,0.021532,0.058457,0.114470,42.634853,97.632767,0.000000,0,0,1.926399e-02,-0.016308,0.048602,-0.048090,-0.000427,-0.001021,0.800682,0.906480,1.367267,1.337603,0.081595,0.346430
TEMPO_RADT_L1_V04_20251208T094314Z_S001G01,12.595327,33.566963,-85.969994,134,1,VNP46A3_A2025335,177,-4.508466e-03,0.023557,0.046664,0.143145,48.281815,16.670382,0.000000,0,18,-5.623861e-04,-0.029069,0.023741,-0.075214,0.000102,-0.003217,1.228283,1.080415,2.252157,1.616108,0.082310,0.401166
TEMPO_RADT_L1_V04_20251208T101138Z_S001G02,12.595327,33.543682,-92.879883,134,1,VNP46A3_A2025335,177,-4.508466e-03,0.023557,0.046664,0.143145,48.281815,16.671516,0.000000,0,8,-2.785133e-03,-0.001876,0.008210,-0.027386,0.000224,0.001924,1.263661,1.051705,2.335531,1.438144,0.079646,0.362619
TEMPO_RADT_L1_V04_20251208T104003Z_S001G03,12.595327,33.604683,-99.830193,134,1,VNP46A3_A2025335,177,-4.508466e-03,0.023557,0.046664,0.143145,48.281815,16.701399,0.000000,0,10,2.340416e-02,-0.008932,0.061113,-0.013539,0.000359,0.004932,1.123984,0.994067,2.050708,1.274002,0.077857,0.335472
TEMPO_RADT_L1_V04_20251208T110827Z_S001G04,12.595327,33.754066,-106.949844,133,1,VNP46A3_A2025335,177,-4.508466e-03,0.023557,0.046664,0.143145,48.281815,16.657207,0.000000,0,10,1.285663e-02,0.017871,0.013844,0.031200,0.000330,0.005705,0.956523,0.958944,1.733763,1.232029,0.077928,0.328477
TEMPO_RADT_L1_V04_20251208T113639Z_S001G05,12.595327,34.027672,-114.534851,133,1,VNP46A3_A2025335,177,-4.508466e-03,0.023557,0.046664,0.143145,48.281815,16.432016,0.000000,0,15,4.483321e-02,0.006175,0.069065,0.043195,0.000248,0.011052,0.869967,0.926435,1.566677,1.313543,0.079643,0.368254
TEMPO_RADT_L1_V04_20251208T120451Z_S001G06,12.595327,34.433350,-122.946205,133,1,VNP46A3_A2025335,177,-4.508466e-03,0.023557,0.046664,0.143145,48.281815,15.899098,0.000000,0,0,3.292589e-02,0.042401,0.032600,0.095661,0.000373,0.019754,0.925123,0.951460,1.707674,1.550258,0.083617,0.475599
TEMPO_RADT_L1_V04_20251208T232106Z_S013G01,12.595327,34.253944,-62.024452,76,1,VNP46A3_A2025335,16,-3.080130e-02,0.013302,0.035945,0.321955,54.963997,107.174934,0.000000,0,22,3.358760e-03,0.004666,0.005953,0.013623,0.000184,0.006997,0.723413,0.854502,1.303540,1.104746,0.077421,0.326768
TEMPO_RADT_L1_V04_20251208T233712Z_S013G02,12.595327,34.050060,-66.702621,75,1,VNP46A3_A2025335,16,-3.080130e-02,0.013302,0.035945,0.321955,54.963997,107.882980,0.000000,0,17,6.798109e-04,-0.000921,0.001688,-0.001780,0.000281,0.007120,0.713022,0.842500,1.248208,1.083803,0.076787,0.322133
TEMPO_RADT_L1_V04_20251209T094331Z_S001G01,12.595327,33.553417,-85.958321,134,1,VNP46A3_A2025335,185,8.205541e-03,0.057445,0.034262,0.128805,61.021744,16.401030,0.000000,0,0,-4.534432e-02,-0.019872,-0.062873,-0.065042,0.000140,-0.004795,1.124299,0.996767,2.012899,1.496168,0.081167,0.409863
TEMPO_RADT_L1_V04_20251209T101155Z_S001G02,12.595327,33.530121,-92.870445,134,1,VNP46A3_A2025335,185,8.205541e-03,0.057445,0.034262,0.128805,61.021744,16.480864,0.000000,0,0,2.665113e-03,-0.009856,0.022178,-0.032842,0.000303,0.000297,0.964551,0.946889,1.726097,1.357070,0.079725,0.380794
TEMPO_RADT_L1_V04_20251209T104020Z_S001G03,12.595327,33.587620,-99.824432,134,1,VNP46A3_A2025335,185,8.205541e-03,0.057445,0.034262,0.128805,61.021744,16.641790,0.000000,0,2,2.056295e-02,-0.011605,0.052935,-0.012516,0.000349,0.004574,0.940438,0.932378,1.664696,1.214033,0.077802,0.338811
TEMPO_RADT_L1_V04_20251209T110844Z_S001G04,12.595327,33.738171,-106.939819,133,1,VNP46A3_A2025335,185,8.205541e-03,0.057445,0.034262,0.128805,61.021744,16.893509,0.000000,0,4,1.388980e-02,0.020450,0.005546,0.030779,0.000268,0.005207,0.815719,0.892302,1.443021,1.143871,0.078092,0.325756
TEMPO_RADT_L1_V04_20251209T113656Z_S001G05,12.595327,34.009521,-114.528175,133,1,VNP46A3_A2025335,185,8.205541e-03,0.057445,0.034262,0.128805,61.021744,17.279133,0.000000,0,2,3.839930e-02,0.008515,0.048040,0.041399,0.000058,0.009812,0.836690,0.913550,1.508927,1.332889,0.079746,0.385795
TEMPO_RADT_L1_V04_20251209T120508Z_S001G06,12.595327,34.418221,-122.931618,133,1,VNP46A3_A2025335,185,8.205541e-03,0.057445,0.034262,0.128805,61.021744,17.896364,0.000000,0,0,3.923829e-02,0.043235,0.040602,0.089612,0.000127,0.017270,0.859700,0.953259,1.580567,1.558522,0.082974,0.492521
TEMPO_RADT_L1_V04_20251209T232141Z_S013G01,12.595327,34.156078,-63.853527,134,1,VNP46A3_A2025335,182,-3.248913e-03,0.030023,0.042459,0.124934,68.054192,118.832123,0.000000,0,0,5.355159e-02,0.039258,0.059349,0.085900,0.000143,0.011790,0.727409,0.874574,1.272748,1.655318,0.086404,0.442685
TEMPO_RADT_L1_V04_20251209T235005Z_S013G02,12.595327,33.836086,-71.838539,134,1,VNP46A3_A2025335,182,-3.248913e-03,0.030023,0.042459,0.124934,68.054192,119.788933,0.000000,0,5,4.408134e-02,0.037086,0.055807,0.058206,0.000248,0.006821,0.732000,0.849726,1.269186,1.250121,0.079920,0.347265
TEMPO_RADT_L1_V04_20251210T001830Z_S013G03,12.595327,33.637154,-79.210205,134,1,VNP46A3_A2025335,182,-3.248913e-03,0.030023,0.042459,0.124934,68.054192,120.305252,0.000000,0,21,-6.210505e-02,-0.010266,-0.087542,0.005346,0.000288,0.003980,0.851851,0.913015,1.433440,1.175257,0.077717,0.315571
TEMPO_RADT_L1_V04_20251210T004654Z_S013G04,12.595327,33.536983,-86.205193,133,1,VNP46A3_A2025335,182,-3.248913e-03,0.030023,0.042459,0.124934,68.054192,120.561073,0.000000,0,0,-2.612239e-02,0.007480,-0.039188,0.003531,0.000269,0.001808,0.825547,0.876398,1.397916,1.145893,0.077562,0.320081
TEMPO_RADT_L1_V04_20251210T011506Z_S013G05,12.595327,33.523392,-93.086411,133,1,VNP46A3_A2025335,182,-3.248913e-03,0.030023,0.042459,0.124934,68.054192,120.689682,0.000000,0,0,1.932611e-02,-0.012499,0.033669,-0.031457,0.000003,-0.001864,0.788120,0.882226,1.344235,1.312859,0.079565,0.343023
TEMPO_RADT_L1_V04_20251210T014318Z_S013G06,12.595327,33.590767,-100.029114,133,1,VNP46A3_A2025335,182,-3.248913e-03,0.030023,0.042459,0.124934,68.054192,120.796593,0.000000,0,5,3.317785e-02,-0.027434,0.068257,-0.061662,-0.000210,-0.004398,0.800048,0.909431,1.364747,1.513159,0.084004,0.375724
TEMPO_RADT_L1_V04_20251210T094350Z_S001G01,12.595327,33.563351,-85.961281,134,1,VNP46A3_A2025335,184,7.753810e-03,0.026508,0.039376,0.144583,73.304993,24.202248,0.000000,0,0,-4.778807e-02,0.009945,-0.089492,-0.017003,0.000022,-0.003668,0.896787,0.894708,1.575019,1.377725,0.080631,0.397817
TEMPO_RADT_L1_V04_20251210T101214Z_S001G02,12.595327,33.544994,-92.862297,134,1,VNP46A3_A2025335,184,7.753810e-03,0.026508,0.039376,0.144583,73.304993,24.297789,0.000000,0,0,-8.692095e-03,-0.009186,-0.014168,-0.029012,0.000018,-0.001673,0.837265,0.892509,1.460238,1.228519,0.078074,0.353100
TEMPO_RADT_L1_V04_20251210T104039Z_S001G03,12.595327,33.606167,-99.815979,134,1,VNP46A3_A2025335,184,7.753810e-03,0.026508,0.039376,0.144583,73.304993,24.487024,0.000000,0,0,1.743912e-02,-0.026177,0.053343,-0.031046,0.000050,0.000601,0.841809,0.913922,1.454026,1.151879,0.077272,0.316583
TEMPO_RADT_L1_V04_20251210T110903Z_S001G04,12.595327,33.757042,-106.936249,133,1,VNP46A3_A2025335,184,7.753810e-03,0.026508,0.039376,0.144583,73.304993,24.839710,0.000000,0,3,1.871047e-02,0.014376,0.023659,0.017950,0.000016,0.001908,0.771714,0.867695,1.345474,1.095888,0.077436,0.310345
TEMPO_RADT_L1_V04_20251210T113715Z_S001G05,12.595327,34.028568,-114.521515,133,1,VNP46A3_A2025335,184,7.753810e-03,0.026508,0.039376,0.144583,73.304993,25.486006,0.000000,0,2,4.124092e-02,0.000476,0.065399,0.026103,0.000242,0.005676,0.755730,0.881465,1.336084,1.261011,0.079068,0.359396
TEMPO_RADT_L1_V04_20251210T120527Z_S001G06,12.595327,34.433952,-122.933426,133,1,VNP46A3_A2025335,184,7.753810e-03,0.026508,0.039376,0.144583,73.304993,26.609293,0.000000,0,2,3.877790e-02,0.034825,0.047599,0.071508,0.000324,0.011082,0.763225,0.886663,1.364350,1.386715,0.080904,0.433054
TEMPO_RADT_L1_V04_20251211T094409Z_S001G01,12.595327,33.562077,-85.962563,134,1,VNP46A3_A2025335,182,-1.138239e-03,0.029207,0.030515,0.134935,85.161766,34.497948,0.000000,0,0,-1.740259e-02,-0.008237,-0.017682,-0.040127,0.000011,-0.004271,0.838951,0.916036,1.449801,1.275073,0.078709,0.353157
TEMPO_RADT_L1_V04_20251211T101233Z_S001G02,12.595327,33.538860,-92.874374,134,1,VNP46A3_A2025335,182,-1.138239e-03,0.029207,0.030515,0.134935,85.161766,34.585869,0.000000,0,0,-1.099588e-02,-0.007592,-0.011969,-0.025630,0.000052,-0.000693,0.815624,0.885977,1.403237,1.162353,0.077579,0.329960
TEMPO_RADT_L1_V04_20251211T104058Z_S001G03,12.595327,33.599171,-99.828918,134,1,VNP46A3_A2025335,182,-1.138239e-03,0.029207,0.030515,0.134935,85.161766,34.763718,0.000000,0,4,8.546465e-03,-0.018163,0.031680,-0.018842,0.000055,0.001288,0.797858,0.900043,1.366038,1.130170,0.077273,0.312456
TEMPO_RADT_L1_V04_20251211T110922Z_S001G04,12.595327,33.755100,-106.937431,133,1,VNP46A3_A2025335,182,-1.138239e-03,0.029207,0.030515,0.134935,85.161766,35.125576,0.000000,0,6,1.694261e-02,0.015557,0.019342,0.023738,0.000162,0.003432,0.748725,0.859989,1.297099,1.078686,0.077233,0.308063
TEMPO_RADT_L1_V04_20251211T113734Z_S001G05,12.595327,34.028912,-114.513580,133,1,VNP46A3_A2025335,182,-1.138239e-03,0.029207,0.030515,0.134935,85.161766,35.835335,0.000000,0,4,3.722512e-02,0.002087,0.053136,0.031282,0.000176,0.007035,0.734793,0.875446,1.281236,1.184771,0.078478,0.337544
TEMPO_RADT_L1_V04_20251211T120546Z_S001G06,12.595327,34.438396,-122.918167,133,1,VNP46A3_A2025335,182,-1.138239e-03,0.029207,0.030515,0.134935,85.161766,37.116306,0.000000,0,4,2.224174e-02,0.038208,0.008158,0.067990,0.000288,0.008782,0.755041,0.875679,1.351476,1.271519,0.079939,0.392394
TEMPO_RADT_L1_V04_20251211T232252Z_S013G01,12.595327,34.163048,-63.854904,134,1,VNP46A3_A2025335,175,-3.483956e-02,0.022024,0.038869,0.102658,91.733513,139.443665,0.000000,0,8,5.209659e-02,0.055136,0.057926,0.081334,-0.000292,0.004803,0.718765,0.852433,1.251916,1.362601,0.080722,0.358738
TEMPO_RADT_L1_V04_20251211T235116Z_S013G02,12.595327,33.845654,-71.833710,134,1,VNP46A3_A2025335,175,-3.483956e-02,0.022024,0.038869,0.102658,91.733513,140.257507,0.000000,0,0,4.327824e-02,0.050751,0.050963,0.064637,-0.000247,0.004501,0.727990,0.847964,1.261895,1.174811,0.078296,0.324189
TEMPO_RADT_L1_V04_20251212T001941Z_S013G03,12.595327,33.649227,-79.202423,134,1,VNP46A3_A2025335,175,-3.483956e-02,0.022024,0.038869,0.102658,91.733513,140.718384,0.000000,0,0,-6.933822e-02,-0.052105,-0.101620,-0.037909,-0.000247,0.002070,0.841930,0.954805,1.427112,1.212300,0.077434,0.310956
TEMPO_RADT_L1_V04_20251212T004805Z_S013G04,12.595327,33.551601,-86.195892,133,1,VNP46A3_A2025335,175,-3.483956e-02,0.022024,0.038869,0.102658,91.733513,140.963242,0.000000,0,18,-1.025229e-02,0.005959,-0.005623,0.001833,0.000280,0.000079,0.812689,0.885311,1.377007,1.127258,0.077326,0.307939
TEMPO_RADT_L1_V04_20251212T011617Z_S013G05,12.595327,33.535458,-93.080475,133,1,VNP46A3_A2025335,175,-3.483956e-02,0.022024,0.038869,0.102658,91.733513,141.094421,0.000000,0,2,1.401098e-02,-0.013345,0.027639,-0.024101,0.000703,-0.001266,0.795978,0.894757,1.356421,1.233509,0.079317,0.318370
TEMPO_RADT_L1_V04_20251212T014429Z_S013G06,12.595327,33.604710,-100.014076,133,1,VNP46A3_A2025335,175,-3.483956e-02,0.022024,0.038869,0.102658,91.733513,141.170868,0.000000,0,2,2.656354e-02,-0.024125,0.055866,-0.046762,0.000469,-0.001672,0.799426,0.923607,1.368787,1.382947,0.081166,0.343048
TEMPO_RADT_L1_V04_20251212T094430Z_S001G01,12.595327,33.561310,-85.972504,134,1,VNP46A3_A2025335,184,-2.959640e-02,0.022727,0.041496,0.151843,96.652191,45.300449,0.000000,0,0,-6.192146e-02,-0.027502,-0.107135,-0.083041,0.000685,-0.008504,0.859901,0.921005,1.459327,1.275144,0.083656,0.359559
TEMPO_RADT_L1_V04_20251212T101254Z_S001G02,12.595327,33.539959,-92.883850,134,1,VNP46A3_A2025335,184,-2.959640e-02,0.022727,0.041496,0.151843,96.652191,45.379936,0.000000,70,0,-1.009093e-02,-0.005213,-0.015442,-0.034022,-0.000338,-0.000448,0.803737,0.894231,1.382799,1.183905,0.088838,0.341011
TEMPO_RADT_L1_V04_20251212T104119Z_S001G03,12.595327,33.597515,-99.845108,134,1,VNP46A3_A2025335,184,-2.959640e-02,0.022727,0.041496,0.151843,96.652191,45.546577,0.000000,0,0,1.423224e-02,-0.016902,0.043353,-0.013496,-0.001268,0.003748,0.787169,0.907199,1.356483,1.174507,0.081621,0.325928
TEMPO_RADT_L1_V04_20251212T110943Z_S001G04,12.595327,33.747082,-106.971863,133,1,VNP46A3_A2025335,184,-2.959640e-02,0.022727,0.041496,0.151843,96.652191,45.908741,0.000000,0,0,3.045334e-02,0.019842,0.048194,0.041353,-0.002387,0.007288,0.746668,0.866715,1.288674,1.099028,0.080641,0.318470
TEMPO_RADT_L1_V04_20251212T113755Z_S001G05,12.595327,34.017719,-114.558006,133,1,VNP46A3_A2025335,184,-2.959640e-02,0.022727,0.041496,0.151843,96.652191,46.639595,0.000000,0,0,4.974293e-02,0.011246,0.078560,0.046080,-0.002907,0.008666,0.727182,0.877817,1.273005,1.196966,0.085719,0.352497
TEMPO_RADT_L1_V04_20251212T120607Z_S001G06,12.595327,34.423660,-122.968407,133,1,VNP46A3_A2025335,184,-2.959640e-02,0.022727,0.041496,0.151843,96.652191,47.981922,0.000000,0,2,3.354286e-02,0.045818,0.030571,0.088610,-0.002543,0.012062,0.739209,0.875956,1.299134,1.281370,0.088910,0.410633
TEMPO_RADT_L1_V04_20251212T232327Z_S013G01,12.595327,34.162720,-63.859379,134,1,VNP46A3_A2025335,175,-4.794111e-02,0.022350,0.037227,0.086906,103.049767,148.210419,0.000000,231,0,6.151096e-02,0.055446,0.075892,0.059222,-0.001361,-0.000593,0.722687,0.853574,1.263433,1.271831,0.080744,0.338804
TEMPO_RADT_L1_V04_20251212T235151Z_S013G02,12.595327,33.850426,-71.830399,134,1,VNP46A3_A2025335,175,-4.794111e-02,0.022350,0.037227,0.086906,103.049767,148.873520,0.000000,0,4,4.991475e-02,0.047601,0.064681,0.059615,0.000040,0.002541,0.726298,0.844573,1.269905,1.170227,0.084821,0.325990
TEMPO_RADT_L1_V04_20251213T002016Z_S013G03,12.595327,33.654785,-79.199425,134,1,VNP46A3_A2025335,175,-4.794111e-02,0.022350,0.037227,0.086906,103.049767,149.274002,0.000000,0,24,-7.000780e-02,-0.053459,-0.106703,-0.036377,0.000582,0.002267,0.853207,0.951549,1.441934,1.218488,0.086034,0.312277
TEMPO_RADT_L1_V04_20251213T004840Z_S013G04,12.595327,33.555099,-86.195305,133,1,VNP46A3_A2025335,175,-4.794111e-02,0.022350,0.037227,0.086906,103.049767,149.507858,0.000000,0,68,-2.793060e-02,0.003485,-0.044744,0.005543,-0.001053,0.000991,0.815956,0.881665,1.383096,1.122748,0.079719,0.309219
