Granule,exposure,lat0,lon0,steps,reg_status,VIIRS_Ref,verf_pnts,mu_dx,mu_dy,sig_dx,sig_dy,LPA,LZA0,solar_contam,aurora_pix,lightning_pix,mu_city_vis,mu_city_uv,mu_full_vis,mu_full_uv,mu_aurora,mu_lightning,sig_city_vis,sig_city_uv,sig_full_vis,sig_full_uv,sig_aurora,sig_lightning
TEMPO_RADT_L1_V04_20240220T111422Z_S001G03,12.596092,38.437794,-123.025139,100,1,VNP46A3_A2024032,38,-1.857796e-03,-0.012596,0.030422,0.080127,44.987514,73.777138,0.000000,0,0,3.862275e-03,-0.001959,0.006162,0.002713,0.004648,-0.000558,0.805486,0.865185,1.503710,1.148758,0.084424,0.324683
TEMPO_RADT_L1_V04_20240221T010144Z_S013G01,12.596092,37.457607,-79.524155,101,1,VNP46A3_A2024032,141,2.296468e-03,0.003063,0.018033,0.047263,38.248753,26.075489,0.000000,0,0,5.765597e-03,-0.014834,0.021615,-0.003335,0.000091,0.000234,0.896434,0.961618,1.587779,1.260409,0.076889,0.327111
TEMPO_RADT_L1_V04_20240221T012309Z_S013G02,12.596092,37.371552,-85.145279,100,1,VNP46A3_A2024032,141,2.296468e-03,0.003063,0.018033,0.047263,38.248753,26.415054,0.000000,0,3,1.173840e-02,0.011711,0.020281,0.014841,0.000012,0.001744,0.907001,0.915683,1.622497,1.142377,0.076032,0.299815
TEMPO_RADT_L1_V04_20240221T014421Z_S013G03,12.596092,37.352318,-90.608780,100,1,VNP46A3_A2024032,141,2.296468e-03,0.003063,0.018033,0.047263,38.248753,26.694384,0.000000,0,0,1.641071e-02,0.029318,0.020955,0.024392,0.000181,0.002633,0.870934,0.897973,1.560450,1.166741,0.076490,0.316382
TEMPO_RADT_L1_V04_20240221T103156Z_S001G01,12.596092,37.446934,-93.007301,101,1,VNP46A3_A2024032,105,-4.562497e-03,-0.005822,0.021981,0.077695,33.867409,80.758904,0.000000,0,15,6.972947e-03,0.009876,0.013531,0.007794,0.000129,0.001809,0.753369,0.859757,1.306898,1.102473,0.076439,0.309750
TEMPO_RADT_L1_V04_20240221T105321Z_S001G02,12.596092,37.500957,-98.537354,100,1,VNP46A3_A2024032,105,-4.562497e-03,-0.005822,0.021981,0.077695,33.867409,80.503349,0.000000,0,2,9.373864e-03,-0.008677,0.016219,-0.006202,0.000126,0.001899,0.750090,0.868694,1.310178,1.077759,0.076408,0.300334
TEMPO_RADT_L1_V04_20240221T111433Z_S001G03,12.596092,37.614098,-104.130386,100,1,VNP46A3_A2024032,105,-4.562497e-03,-0.005822,0.021981,0.077695,33.867409,80.140038,0.000000,0,7,9.572538e-03,0.012319,0.009480,0.018688,0.000086,0.001840,0.764033,0.867952,1.347985,1.111295,0.076703,0.312103
TEMPO_RADT_L1_V04_20240222T010119Z_S015G01,12.596092,38.174580,-61.147465,101,1,VNP46A3_A2024032,29,-1.528529e-02,-0.012842,0.043347,0.041108,27.238947,23.624275,0.000000,0,23,4.205558e-03,0.017372,0.000028,0.021630,-0.000970,0.000417,1.152772,0.996257,2.225200,1.265224,0.082815,0.300719
TEMPO_RADT_L1_V04_20240222T012244Z_S015G02,12.596092,37.839550,-67.827705,100,1,VNP46A3_A2024032,29,-1.528529e-02,-0.012842,0.043347,0.041108,27.238947,24.503468,0.000000,116,6,2.878040e-02,0.017088,0.049113,0.018046,-0.001032,0.000965,1.228233,1.042502,2.371786,1.309957,0.078844,0.300124
TEMPO_RADT_L1_V04_20240222T014356Z_S015G03,12.596092,37.613140,-73.899193,100,1,VNP46A3_A2024032,29,-1.528529e-02,-0.012842,0.043347,0.041108,27.238947,25.085220,0.000000,604,0,3.271978e-02,-0.005679,0.083639,-0.007472,-0.000651,0.001286,1.114620,1.002841,2.096284,1.259066,0.080418,0.304141
TEMPO_RADT_L1_V04_20240222T103206Z_S001G01,12.596092,33.862556,-108.851257,101,1,VNP46A3_A2024032,58,1.306545e-02,0.014004,0.032892,0.059208,22.922684,61.985443,0.000000,0,0,7.713710e-03,0.008332,0.014769,0.003376,0.000059,0.000506,0.851533,0.880485,1.554407,1.114256,0.076050,0.302636
TEMPO_RADT_L1_V04_20240222T105331Z_S001G02,12.596092,34.080761,-114.696091,100,1,VNP46A3_A2024032,58,1.306545e-02,0.014004,0.032892,0.059208,22.922684,61.435047,0.000000,0,2,6.289427e-03,-0.003064,0.014561,-0.002105,0.000036,0.001345,0.877007,0.886233,1.631617,1.105760,0.075924,0.297313
TEMPO_RADT_L1_V04_20240222T111443Z_S001G03,12.596092,34.369919,-120.942360,100,1,VNP46A3_A2024032,58,1.306545e-02,0.014004,0.032892,0.059208,22.922684,60.503773,0.000000,0,2,5.259574e-03,0.005642,0.006116,0.012038,0.000119,0.002640,0.925186,0.918661,1.756179,1.151306,0.076413,0.305387
TEMPO_RADT_L1_V04_20240223T010054Z_S015G01,12.596092,33.604076,-80.183922,101,1,VNP46A3_A2024032,94,4.215883e-02,-0.009431,0.039409,0.090632,16.421682,48.320225,0.000000,0,0,-3.571796e-02,0.000292,-0.049332,0.011364,0.000296,0.001810,1.166565,1.061525,2.186869,1.354855,0.076852,0.304473
TEMPO_RADT_L1_V04_20240223T012219Z_S015G02,12.596092,33.529812,-85.491684,100,1,VNP46A3_A2024032,94,4.215883e-02,-0.009431,0.039409,0.090632,16.421682,48.442841,0.000000,0,13,-1.501673e-02,0.021641,-0.030264,0.025603,0.000231,0.002461,1.117887,0.990760,2.089043,1.242248,0.076395,0.300687
TEMPO_RADT_L1_V04_20240223T014331Z_S015G03,12.596092,33.512421,-90.660507,100,1,VNP46A3_A2024032,94,4.215883e-02,-0.009431,0.039409,0.090632,16.421682,48.495770,0.000000,0,122,8.533422e-02,-0.005580,0.151737,-0.016552,-0.000140,0.000252,1.131563,1.006588,2.082932,1.279894,0.077053,0.301170
TEMPO_RADT_L1_V04_20240223T103216Z_S001G01,12.596092,33.611912,-92.945030,101,1,VNP46A3_A2024032,128,-4.287191e-02,0.033342,0.028058,0.077521,12.220448,68.182129,0.000000,0,4,1.910666e-02,0.018803,0.033596,0.019024,0.000257,0.002385,0.838373,0.889880,1.499223,1.132916,0.076710,0.311367
TEMPO_RADT_L1_V04_20240223T105341Z_S001G02,12.596092,33.656555,-98.164513,100,1,VNP46A3_A2024032,128,-4.287191e-02,0.033342,0.028058,0.077521,12.220448,68.191452,0.000000,0,2,1.040453e-02,-0.019657,0.023498,-0.017984,0.000045,0.000930,0.824366,0.924588,1.468284,1.145153,0.076367,0.300005
TEMPO_RADT_L1_V04_20240223T111453Z_S001G03,12.596092,33.740467,-103.442970,100,1,VNP46A3_A2024032,128,-4.287191e-02,0.033342,0.028058,0.077521,12.220448,68.103516,0.000000,0,9,1.613205e-02,0.016887,0.024805,0.020059,0.000001,0.001291,0.882752,0.912446,1.593203,1.176218,0.076836,0.316873
TEMPO_RADT_L1_V04_20240224T010029Z_S015G01,12.596092,34.185474,-63.082767,101,0,VNP46A3_A2024032,23,-1.470456e-01,-0.760462,0.235284,0.871883,6.188082,45.430012,0.000000,0,0,4.445139e-02,0.012210,0.082924,0.020429,0.000191,0.001186,1.298583,1.029786,2.518127,1.296484,0.076717,0.303027
TEMPO_RADT_L1_V04_20240224T012154Z_S015G02,12.596092,33.936581,-69.234039,100,0,VNP46A3_A2024032,23,-1.470456e-01,-0.760462,0.235284,0.871883,6.188082,46.185940,0.000000,0,48,3.028212e-03,0.010929,-0.007980,0.014725,0.000071,0.001442,1.348181,1.058267,2.604832,1.327616,0.076015,0.297820
TEMPO_RADT_L1_V04_20240224T014306Z_S015G03,12.596092,33.768551,-74.893501,100,0,VNP46A3_A2024032,23,-1.470456e-01,-0.760462,0.235284,0.871883,6.188082,46.605988,0.000000,0,93,2.217519e-02,-0.003300,0.044412,-0.004991,0.000024,0.000948,1.600493,1.261771,3.023249,1.582346,0.076816,0.303669
TEMPO_RADT_L1_V04_20240224T103224Z_S001G01,12.596092,33.870693,-108.903732,101,1,VNP46A3_A2024032,44,-3.202175e-02,-0.006553,0.041672,0.111856,3.471139,48.862919,0.000000,0,0,3.616928e-02,0.014750,0.071791,0.019772,0.000090,0.000875,1.319184,1.117611,2.501602,1.407681,0.077129,0.307343
TEMPO_RADT_L1_V04_20240224T105349Z_S001G02,12.596092,34.091324,-114.751396,100,1,VNP46A3_A2024032,44,-3.202175e-02,-0.006553,0.041672,0.111856,3.471139,48.437576,0.000000,0,9,5.656333e-02,0.012984,0.116491,0.023050,0.000215,0.001318,1.306704,1.110352,2.485744,1.388705,0.076291,0.300578
TEMPO_RADT_L1_V04_20240224T111501Z_S001G03,12.596092,34.376862,-121.010704,100,1,VNP46A3_A2024032,44,-3.202175e-02,-0.006553,0.041672,0.111856,3.471139,47.662338,0.000000,0,2,4.076609e-02,0.017898,0.067196,0.028344,0.000041,0.000956,1.485183,1.175065,2.825681,1.496012,0.077672,0.310727
TEMPO_RADT_L1_V04_20240225T010003Z_S014G01,12.596092,33.600819,-80.218620,101,1,VNP46A3_A2024032,152,-2.060141e-02,-0.006837,0.033591,0.051348,6.545894,70.704330,0.000000,0,6,3.961434e-03,-0.005268,0.017823,-0.003917,-0.000063,-0.000525,0.900345,0.945756,1.605941,1.193100,0.076499,0.310722
TEMPO_RADT_L1_V04_20240225T012128Z_S014G02,12.596092,33.529335,-85.520874,100,1,VNP46A3_A2024032,152,-2.060141e-02,-0.006837,0.033591,0.051348,6.545894,70.823257,0.000000,0,0,8.648064e-03,0.005270,0.016541,0.006415,0.000049,0.000840,0.842999,0.890720,1.489653,1.105214,0.075767,0.296767
TEMPO_RADT_L1_V04_20240225T014240Z_S014G03,12.596092,33.513687,-90.689148,100,1,VNP46A3_A2024032,152,-2.060141e-02,-0.006837,0.033591,0.051348,6.545894,70.874886,0.000000,0,4,1.075874e-02,0.025288,0.010688,0.026214,0.000264,0.002432,0.816098,0.870700,1.439712,1.106137,0.075927,0.310759
TEMPO_RADT_L1_V04_20240225T103232Z_S001G01,12.596092,33.606762,-93.001312,101,1,VNP46A3_A2024032,125,-3.734019e-02,-0.008492,0.030632,0.090071,10.468718,56.850609,0.000000,0,2,2.211765e-02,0.016061,0.037808,0.017335,0.000929,0.001233,0.847667,0.891661,1.496210,1.139792,0.079119,0.310413
TEMPO_RADT_L1_V04_20240225T105357Z_S001G02,12.596092,33.645992,-98.234924,100,1,VNP46A3_A2024032,125,-3.734019e-02,-0.008492,0.030632,0.090071,10.468718,56.890022,0.000000,0,4,1.842511e-02,-0.015914,0.038430,-0.011509,-0.000224,0.001740,0.897708,0.953635,1.611436,1.178719,0.076465,0.299102
TEMPO_RADT_L1_V04_20240225T111509Z_S001G03,12.596092,33.727135,-103.518089,100,1,VNP46A3_A2024032,125,-3.734019e-02,-0.008492,0.030632,0.090071,10.468718,56.857220,0.000000,0,3,1.328409e-02,0.015889,0.018217,0.021595,-0.000567,0.002036,0.895307,0.916745,1.619765,1.173538,0.078501,0.314777
TEMPO_RADT_L1_V04_20240226T005937Z_S015G01,12.596092,34.182159,-63.126797,101,1,VNP46A3_A2024032,32,1.473378e-02,-0.026886,0.029780,0.047034,16.758575,67.700661,0.000000,0,6,4.934142e-03,0.009329,0.000410,0.012909,0.000050,0.001229,0.920117,0.873860,1.741891,1.098264,0.076231,0.304395
TEMPO_RADT_L1_V04_20240226T012102Z_S015G02,12.596092,33.923660,-69.264854,100,1,VNP46A3_A2024032,32,1.473378e-02,-0.026886,0.029780,0.047034,16.758575,68.458961,0.000000,0,2,9.818434e-03,0.011699,0.010120,0.011504,0.000023,0.001046,0.807154,0.840304,1.475617,1.042836,0.075721,0.295787
TEMPO_RADT_L1_V04_20240226T014214Z_S015G03,12.596092,33.741699,-74.923721,100,1,VNP46A3_A2024032,32,1.473378e-02,-0.026886,0.029780,0.047034,16.758575,68.884148,0.000000,0,3,-5.373254e-04,-0.014426,0.015663,-0.014742,0.000236,0.000989,0.849906,0.860067,1.549101,1.069629,0.076188,0.298727
TEMPO_RADT_L1_V04_20240226T103239Z_S001G01,12.596092,33.870201,-108.957207,101,1,VNP46A3_A2024032,33,-2.108137e-02,-0.036917,0.048683,0.171611,20.987411,42.105244,0.000000,0,0,2.596026e-02,0.002441,0.047375,-0.001763,0.000157,0.000936,1.037526,0.976015,1.926912,1.237820,0.076277,0.305941
TEMPO_RADT_L1_V04_20240226T105404Z_S001G02,12.596092,34.096077,-114.806198,100,1,VNP46A3_A2024032,33,-2.108137e-02,-0.036917,0.048683,0.171611,20.987411,41.948910,0.000000,0,4,2.511023e-03,0.003209,0.009723,0.006105,0.000130,0.002613,1.045037,0.964981,1.972482,1.209159,0.076143,0.299891
TEMPO_RADT_L1_V04_20240226T111516Z_S001G03,12.596092,34.379860,-121.064934,100,1,VNP46A3_A2024032,33,-2.108137e-02,-0.036917,0.048683,0.171611,20.987411,41.576782,0.000000,0,2,-2.169218e-04,0.006621,0.000527,0.012475,0.000015,0.002249,1.158744,1.025990,2.227960,1.297777,0.076634,0.307766
TEMPO_RADT_L1_V04_20240227T005911Z_S015G01,12.596092,33.599991,-80.271851,101,1,VNP46A3_A2024032,141,-4.277520e-02,-0.020238,0.030726,0.067942,27.429821,92.917786,0.000000,0,0,-8.642610e-04,-0.013803,0.007824,-0.003017,0.000028,0.000984,0.790728,0.920720,1.356146,1.163940,0.076714,0.302194
TEMPO_RADT_L1_V04_20240227T012036Z_S015G02,12.596092,33.528469,-85.576042,100,1,VNP46A3_A2024032,141,-4.277520e-02,-0.020238,0.030726,0.067942,27.429821,93.039421,0.000000,0,7,5.758679e-03,0.013877,0.008334,0.012108,0.000616,0.000780,0.773107,0.865611,1.321667,1.074833,0.076679,0.296978
TEMPO_RADT_L1_V04_20240227T014148Z_S015G03,12.596092,33.514202,-90.748665,100,1,VNP46A3_A2024032,141,-4.277520e-02,-0.020238,0.030726,0.067942,27.429821,93.094948,0.000000,0,7,1.139733e-02,0.022454,0.010348,0.020145,-0.000392,0.002114,0.759564,0.856931,1.300881,1.087289,0.077077,0.300874
TEMPO_RADT_L1_V04_20240227T103245Z_S001G01,12.596092,33.601551,-93.060890,101,1,VNP46A3_A2024032,111,-4.512998e-02,0.004375,0.043633,0.087927,31.716408,50.445621,0.000000,0,2,2.321786e-02,0.012922,0.036554,0.010515,0.000200,0.003506,0.871577,0.895956,1.546671,1.134898,0.076497,0.310920
TEMPO_RADT_L1_V04_20240227T105410Z_S001G02,12.596092,33.638969,-98.294807,100,1,VNP46A3_A2024032,111,-4.512998e-02,0.004375,0.043633,0.087927,31.716408,50.522987,0.000000,0,0,8.877681e-03,-0.003643,0.020598,-0.000107,0.000180,0.003329,0.943412,0.941473,1.696912,1.176066,0.076255,0.305931
TEMPO_RADT_L1_V04_20240227T111522Z_S001G03,12.596092,33.721462,-103.571243,100,1,VNP46A3_A2024032,111,-4.512998e-02,0.004375,0.043633,0.087927,31.716408,50.569904,0.000000,0,4,9.111042e-03,0.005153,0.011062,0.011533,0.000169,0.004316,0.913300,0.929838,1.654214,1.175823,0.076920,0.315316
TEMPO_RADT_L1_V04_20240228T005844Z_S012G01,12.596092,34.189304,-63.161907,101,1,VNP46A3_A2024032,17,4.335700e-02,-0.025736,0.313164,0.125975,38.219105,89.920456,0.000000,0,10,3.283793e-03,-0.000193,0.001771,0.004955,0.000111,0.003086,0.699872,0.828251,1.227869,1.052281,0.076180,0.309574
TEMPO_RADT_L1_V04_20240228T012009Z_S012G02,12.596092,33.931732,-69.296097,100,1,VNP46A3_A2024032,17,4.335700e-02,-0.025736,0.313164,0.125975,38.219105,90.684402,0.000000,0,4,3.866938e-03,0.003896,0.002560,0.003527,0.000101,0.002557,0.691301,0.813464,1.209694,1.029595,0.075808,0.303537
TEMPO_RADT_L1_V04_20240228T014121Z_S012G03,12.596092,33.749271,-74.967300,100,1,VNP46A3_A2024032,17,4.335700e-02,-0.025736,0.313164,0.125975,38.219105,91.125366,0.000000,0,15,1.739455e-03,-0.000691,0.008596,-0.003266,0.000256,0.002820,0.722583,0.820610,1.251030,1.034883,0.075687,0.306210
TEMPO_RADT_L1_V04_20240228T103251Z_S001G01,12.596092,33.863014,-109.016106,101,1,VNP46A3_A2024032,45,-6.612147e-03,0.015758,0.043846,0.073408,42.552105,44.461853,0.000000,0,3,6.548143e-03,0.008976,0.013679,-0.004427,0.000161,0.000290,0.876830,0.861898,1.587040,1.096137,0.076055,0.305887
TEMPO_RADT_L1_V04_20240228T105416Z_S001G02,12.596092,34.092281,-114.873581,100,1,VNP46A3_A2024032,45,-6.612147e-03,0.015758,0.043846,0.073408,42.552105,44.642048,0.000000,0,2,7.108266e-03,-0.002439,0.011406,0.001702,0.000199,0.003816,0.882811,0.870595,1.617727,1.102112,0.076534,0.305266
TEMPO_RADT_L1_V04_20240228T111528Z_S001G03,12.596092,34.374474,-121.148178,100,1,VNP46A3_A2024032,45,-6.612147e-03,0.015758,0.043846,0.073408,42.552105,44.805973,0.000000,0,0,7.521662e-03,0.001433,0.010007,0.016789,0.000106,0.006434,0.904789,0.878156,1.674185,1.119259,0.076829,0.314471
TEMPO_RADT_L1_V04_20240229T005817Z_S015G01,12.596092,33.601955,-80.324646,101,1,VNP46A3_A2024032,110,-3.924801e-02,0.027019,0.043305,0.108069,49.122383,115.171600,0.000000,0,4,4.942453e-03,0.004613,0.012903,0.008051,-0.000035,0.002696,0.781850,0.900991,1.335093,1.151259,0.076460,0.323957
TEMPO_RADT_L1_V04_20240229T011942Z_S015G02,12.596092,33.532955,-85.620720,100,1,VNP46A3_A2024032,110,-3.924801e-02,0.027019,0.043305,0.108069,49.122383,115.289795,0.000000,0,0,7.315908e-03,-0.000680,0.012630,0.004070,0.000101,0.003750,0.766304,0.871913,1.312158,1.090955,0.075717,0.306927
TEMPO_RADT_L1_V04_20240229T014054Z_S015G03,12.596092,33.515312,-90.799370,100,1,VNP46A3_A2024032,110,-3.924801e-02,0.027019,0.043305,0.108069,49.122383,115.352806,0.000000,0,0,1.256310e-02,0.013711,0.015051,0.014348,0.000339,0.004220,0.758516,0.866696,1.296863,1.105637,0.076230,0.314564
TEMPO_RADT_L1_V04_20240229T103255Z_S001G01,12.595327,33.604664,-93.109673,101,1,VNP46A3_A2024032,95,-2.121484e-02,0.024838,0.033104,0.112705,53.514923,50.833946,0.000000,0,10,9.022250e-03,0.004492,0.013029,0.005163,0.000282,0.004410,0.817013,0.870758,1.440227,1.132423,0.076982,0.323098
TEMPO_RADT_L1_V04_20240229T105420Z_S001G02,12.595327,33.646122,-98.338387,100,1,VNP46A3_A2024032,95,-2.121484e-02,0.024838,0.033104,0.112705,53.514923,50.938580,0.000000,0,0,7.776195e-03,0.006017,0.015758,0.008815,0.000065,0.003445,0.837050,0.896406,1.487673,1.124221,0.076218,0.307600
TEMPO_RADT_L1_V04_20240229T111532Z_S001G03,12.595327,33.726585,-103.619934,100,1,VNP46A3_A2024032,95,-2.121484e-02,0.024838,0.033104,0.112705,53.514923,51.049965,0.000000,0,8,1.321284e-02,0.002220,0.017313,0.007254,0.000085,0.003673,0.839392,0.894559,1.495592,1.174172,0.077187,0.327228
TEMPO_RADT_L1_V04_20240301T005750Z_S016G01,12.595327,34.191509,-62.862652,101,1,VNP46A3_A2024061,29,-4.153180e-02,0.042849,0.023576,0.097048,60.180252,112.064949,0.000000,0,3,5.899854e-03,0.010843,0.003681,0.014102,0.000083,0.001260,0.696801,0.818105,1.215636,1.040353,0.075954,0.307875
TEMPO_RADT_L1_V04_20240301T011915Z_S016G02,12.595327,33.935509,-69.004265,100,1,VNP46A3_A2024061,29,-4.153180e-02,0.042849,0.023576,0.097048,60.180252,112.845627,0.000000,0,0,5.265961e-03,0.014404,0.003477,0.016254,0.000120,0.001918,0.696496,0.812119,1.214348,1.020587,0.075495,0.299958
TEMPO_RADT_L1_V04_20240301T014027Z_S016G03,12.595327,33.751156,-74.683144,100,1,VNP46A3_A2024061,29,-4.153180e-02,0.042849,0.023576,0.097048,60.180252,113.300690,0.000000,0,2,-1.363829e-03,-0.020693,0.009136,-0.022025,0.000173,0.001543,0.730337,0.841116,1.270829,1.049531,0.076000,0.301892
TEMPO_RADT_L1_V04_20240301T103259Z_S001G01,12.595327,33.846123,-108.709785,101,1,VNP46A3_A2024061,50,-2.376989e-02,-0.019961,0.042578,0.065105,64.654037,54.677341,0.000000,0,2,3.078572e-03,-0.000940,0.004618,-0.011389,0.000254,0.000437,0.726949,0.835838,1.273804,1.065042,0.076122,0.308856
TEMPO_RADT_L1_V04_20240301T105424Z_S001G02,12.595327,34.066422,-114.541451,100,1,VNP46A3_A2024061,50,-2.376989e-02,-0.019961,0.042578,0.065105,64.654037,55.080505,0.000000,0,6,4.358228e-03,-0.000995,0.005585,0.001516,0.000096,0.003535,0.722548,0.830843,1.273009,1.048112,0.075781,0.303058
TEMPO_RADT_L1_V04_20240301T111536Z_S001G03,12.595327,34.352287,-120.762901,100,1,VNP46A3_A2024061,50,-2.376989e-02,-0.019961,0.042578,0.065105,64.654037,55.642662,0.000000,0,0,4.610415e-03,0.008977,0.004762,0.021706,-0.000023,0.005022,0.739716,0.842136,1.312778,1.084374,0.076680,0.314214
TEMPO_RADT_L1_V04_20240302T103302Z_S001G01,12.595327,33.580811,-92.804710,101,1,VNP46A3_A2024061,114,2.857354e-02,0.013504,0.030277,0.097509,76.031662,57.905121,0.000000,0,49,1.003942e-02,0.017917,0.015242,0.012838,0.000200,0.002586,0.762221,0.859909,1.331081,1.118561,0.077091,0.317783
TEMPO_RADT_L1_V04_20240302T105427Z_S001G02,12.595327,33.619740,-98.033302,100,1,VNP46A3_A2024061,114,2.857354e-02,0.013504,0.030277,0.097509,76.031662,58.004349,0.000000,0,16,7.237804e-03,-0.018372,0.013950,-0.013689,0.000071,0.004055,0.762317,0.906287,1.324606,1.128181,0.076176,0.305267
TEMPO_RADT_L1_V04_20240302T111539Z_S001G03,12.595327,33.709343,-103.303558,100,1,VNP46A3_A2024061,114,2.857354e-02,0.013504,0.030277,0.097509,76.031662,58.163464,0.000000,0,2,1.167702e-02,0.015859,0.013503,0.025601,0.000098,0.004736,0.748092,0.867102,1.293100,1.114223,0.076960,0.319970
TEMPO_RADT_L1_V04_20240303T005655Z_S016G01,12.595327,34.206882,-62.858742,101,1,VNP46A3_A2024061,13,-7.049958e-03,-0.010320,0.143279,0.100039,83.000183,135.014420,0.000000,0,4,3.638813e-03,0.000735,0.003490,-0.001685,0.000085,0.000705,0.698171,0.820196,1.222878,1.040223,0.075996,0.306420
TEMPO_RADT_L1_V04_20240303T011820Z_S016G02,12.595327,33.940376,-69.009476,100,1,VNP46A3_A2024061,13,-7.049958e-03,-0.010320,0.143279,0.100039,83.000183,135.823700,0.000000,0,2,3.728701e-03,0.005753,0.003586,0.010697,0.000206,0.003794,0.693652,0.808587,1.207244,1.017971,0.076004,0.303145
TEMPO_RADT_L1_V04_20240303T013932Z_S016G03,12.595327,33.748016,-74.692696,100,1,VNP46A3_A2024061,13,-7.049958e-03,-0.010320,0.143279,0.100039,83.000183,136.298691,0.000000,0,23,-4.547643e-04,-0.002914,0.005388,-0.000517,0.000179,0.003118,0.717824,0.821389,1.249640,1.038543,0.075530,0.305363
TEMPO_RADT_L1_V04_20240303T103305Z_S001G01,12.595327,33.831730,-108.730972,101,1,VNP46A3_A2024061,54,2.698495e-02,0.020376,0.044537,0.093699,87.716827,69.550438,0.000000,0,0,2.549308e-03,-0.000504,0.006278,-0.003916,0.000187,0.002842,0.724023,0.843114,1.258499,1.083908,0.076214,0.313826
TEMPO_RADT_L1_V04_20240303T105430Z_S001G02,12.595327,34.051960,-114.567978,100,1,VNP46A3_A2024061,54,2.698495e-02,0.020376,0.044537,0.093699,87.716827,70.080147,0.000000,0,0,4.059316e-03,-0.001191,0.005512,-0.000136,0.000088,0.002749,0.709850,0.833129,1.236161,1.054217,0.075803,0.304753
TEMPO_RADT_L1_V04_20240303T111542Z_S001G03,12.595327,34.342953,-120.805885,100,1,VNP46A3_A2024061,54,2.698495e-02,0.020376,0.044537,0.093699,87.716827,70.883553,0.000000,0,2,5.307031e-03,0.010687,0.005236,0.017111,0.000106,0.003563,0.708985,0.834483,1.240493,1.081346,0.076696,0.317648
TEMPO_RADT_L1_V04_20240304T005627Z_S016G01,12.595327,33.616810,-80.047234,101,1,VNP46A3_A2024061,124,-2.908866e-02,-0.029986,0.024582,0.050403,94.898636,160.802567,0.000000,0,59,2.196301e-04,0.007035,0.008973,0.010775,0.000436,-0.000254,0.788502,0.892430,1.355270,1.129475,0.077851,0.312779
TEMPO_RADT_L1_V04_20240304T011752Z_S016G02,12.595327,33.549805,-85.335411,100,1,VNP46A3_A2024061,124,-2.908866e-02,-0.029986,0.024582,0.050403,94.898636,160.936417,0.000000,0,14,7.384927e-03,0.006115,0.011771,0.010205,0.000071,0.001885,0.758133,0.862939,1.304629,1.072929,0.075727,0.299317
TEMPO_RADT_L1_V04_20240304T013904Z_S016G03,12.595327,33.529839,-90.503914,100,1,VNP46A3_A2024061,124,-2.908866e-02,-0.029986,0.024582,0.050403,94.898636,161.006226,0.000000,0,47,1.279451e-02,0.013250,0.010078,0.013201,-0.000140,0.002734,0.760118,0.855196,1.305164,1.076606,0.076898,0.307719
TEMPO_RADT_L1_V04_20240304T103307Z_S001G01,12.595327,33.838242,-108.742065,101,1,VNP46A3_A2024061,60,2.393642e-02,0.042919,0.041290,0.115332,99.775711,78.051788,0.000000,0,3,3.154964e-03,-0.002827,0.006360,-0.006019,0.000057,0.001707,0.721287,0.840910,1.251202,1.058569,0.076140,0.303896
TEMPO_RADT_L1_V04_20240304T105432Z_S001G02,12.595327,34.059685,-114.575546,100,1,VNP46A3_A2024061,60,2.393642e-02,0.042919,0.041290,0.115332,99.775711,78.615913,0.000000,0,2,4.972607e-03,0.001701,0.006423,0.001779,0.000116,0.001314,0.712099,0.830231,1.235096,1.040070,0.075847,0.299519
TEMPO_RADT_L1_V04_20240304T111544Z_S001G03,12.595327,34.347641,-120.817490,100,1,VNP46A3_A2024061,60,2.393642e-02,0.042919,0.041290,0.115332,99.775711,79.492424,0.000000,0,0,5.599403e-03,0.006411,0.005520,0.014121,0.000108,0.002433,0.704446,0.840967,1.236714,1.068153,0.076154,0.305965
TEMPO_RADT_L1_V04_20240305T005559Z_S017G01,12.595327,33.609150,-80.023689,101,1,VNP46A3_A2024061,100,-1.387344e-03,0.002560,0.027192,0.052421,107.209023,171.954788,0.000000,0,8,-1.696342e-03,-0.000824,0.009439,0.016105,0.000325,0.003582,0.797415,0.911805,1.358871,1.157575,0.076434,0.316763
TEMPO_RADT_L1_V04_20240305T011724Z_S017G02,12.595327,33.529224,-85.332214,100,1,VNP46A3_A2024061,100,-1.387344e-03,0.002560,0.027192,0.052421,107.209023,172.113113,0.000000,0,77,6.831061e-03,0.004653,0.012212,0.014095,0.000228,0.005204,0.764349,0.871778,1.309015,1.095736,0.076272,0.307310
TEMPO_RADT_L1_V04_20240305T013836Z_S017G03,12.595327,33.507687,-90.494576,100,1,VNP46A3_A2024061,100,-1.387344e-03,0.002560,0.027192,0.052421,107.209023,172.175003,0.000000,0,368,1.456156e-02,0.016655,0.006641,0.002089,-0.000036,0.001069,0.743211,0.854200,1.280172,1.094190,0.076873,0.315674
TEMPO_RADT_L1_V04_20240305T103308Z_S001G01,12.595327,33.579597,-92.804398,101,1,VNP46A3_A2024061,123,1.229912e-02,-0.013154,0.025468,0.095948,112.271332,77.153107,0.000000,0,1518,1.472516e-02,-0.041467,0.016648,-0.100276,-0.000895,-0.014629,0.740330,0.934812,1.277639,1.195757,0.077989,0.321517
